Timestamp,Age,Gender,City,Position,Experience_Years,Seniority,Main_Tech,Salary,Salary_Bonus,Last_Year_Salary,Last_Year_Salary_Bonus,Vacations,Contract_Duration,Main_Language_Work,Company_Size,Company_Type
24/11/2020 12:55:30,38.0,male,frankfurt,data center manager,6,work center manager,dc management,68000.0,12000,65000.0,77000,30,unlimited contract,english,1000+,product
24/11/2020 12:55:58,35.0,female,berlin,software engineer,15,senior,c#,76000.0,nan,nan,nan,30,unlimited contract,german,1000+,product
24/11/2020 12:58:38,32.0,male,munich,fullstack developer,9,senior,java,70000.0,4000,68000.0,3000,26,unlimited contract,english,11-50,product
24/11/2020 12:59:10,29.0,male,berlin,software engineer,8,senior,go,70000.0,5000,70000.0,5000,30,unlimited contract,english,1000+,product
24/11/2020 13:00:56,30.0,male,rosenheim,software engineer,9,middle,java,63000.0,nan,57600.0,nan,30,unlimited contract,german,101-1000,product
24/11/2020 13:01:17,35.0,male,berlin,nlp engineer,10,lead,scala,96000.0,4000,80000.0,nan,30,unlimited contract,english,11-50,product
24/11/2020 13:02:04,29.0,male,berlin,software engineer,7,senior,python,64000.0,nan,60000.0,nan,30,unlimited contract,english,101-1000,startup
24/11/2020 13:05:17,32.0,female,berlin,product manager,10,senior,nan,60000.0,6000,54000.0,5400,30,unlimited contract,english,51-100,consulting / agency
24/11/2020 13:05:30,30.0,female,munich,mobile developer,10,senior,swift,65000.0,5000,65000.0,5000,30,unlimited contract,english,1000+,product
24/11/2020 13:05:53,25.0,male,berlin,software engineer,6,middle,java,61500.0,26000,nan,nan,28,unlimited contract,english,1000+,big commercial
24/11/2020 13:07:04,43.0,male,berlin,software engineer,20,senior,python,79000.0,nan,80000.0,nan,27,unlimited contract,english,1000+,product
24/11/2020 13:07:24,38.0,male,berlin,software engineer,16,senior,python,65000.0,nan,65000.0,nan,26,unlimited contract,english,1000+,product
24/11/2020 13:09:38,26.0,male,berlin,software engineer,5,middle,scala,63000.0,10300,56500.0,nan,28,unlimited contract,english,101-1000,product
24/11/2020 13:09:51,25.0,female,munich,product manager,3,middle,--,62000.0,nan,nan,nan,30,unlimited contract,english,1000+,product
24/11/2020 13:11:21,34.0,male,munich,software engineer,12,lead,python,95000.0,nan,85000.0,10000,30,unlimited contract,english,11-50,product
24/11/2020 13:14:01,34.0,male,munich,designer (ui/ux),11,senior,nan,60000.0,nan,nan,nan,28,unlimited contract,english,11-50,startup
24/11/2020 13:14:33,27.0,male,berlin,backend developer,5,middle,java,65000.0,nan,nan,nan,30,unlimited contract,english,1000+,product
24/11/2020 13:16:52,30.0,male,berlin,mobile developer,3,senior,swift,58000.0,nan,52000.0,nan,28,unlimited contract,english,11-50,startup
24/11/2020 13:21:22,34.0,male,berlin,data scientist,5,middle,python,65000.0,5000,60000.0,2000,30,unlimited contract,english,101-1000,product
24/11/2020 13:23:32,36.0,female,berlin,qa engineer,14,lead,java,69000.0,6900,63000.0,6300,30,unlimited contract,english,11-50,product
24/11/2020 13:25:44,27.0,male,berlin,backend developer,5,middle,java,65000.0,nan,nan,nan,30,unlimited contract,english,1000+,product
24/11/2020 13:25:57,45.0,male,berlin,mobile developer,10,lead,swift,77000.0,2000,66000.0,2000,28,unlimited contract,english,101-1000,product
24/11/2020 13:29:21,35.0,male,berlin,backend developer,6,senior,"java, angular, aws",74000.0,2000,nan,nan,30,unlimited contract,english,51-100,product
24/11/2020 13:32:34,36.0,male,berlin,engineering manager,7,lead,"swift, objective-c",80000.0,95000,nan,nan,26,unlimited contract,english,1000+,product
24/11/2020 13:33:08,32.0,male,stuttgart,qa engineer,9,senior,java,60000.0,4700,67000.0,5000,30,unlimited contract,german,1000+,consulting / agency
24/11/2020 13:35:41,33.0,male,boeblingen,devops,14,senior,golang,70000.0,nan,nan,nan,30,unlimited contract,english,101-1000,product
24/11/2020 13:36:54,30.0,male,berlin,backend developer,10,middle,php,56000.0,nan,nan,nan,30,unlimited contract,english,1000+,product
24/11/2020 13:37:05,35.0,male,berlin,software engineer,15,senior,go,70000.0,nan,nan,nan,28,unlimited contract,english,51-100,startup
24/11/2020 13:37:57,24.0,male,boeblingen,c/c++/java developer,0.8,junior,java,48000.0,101,48000.0,101,30,unlimited contract,english,11-50,product
24/11/2020 13:40:28,25.0,male,stuttgart,backend developer,4,middle,java,60000.0,nan,50000.0,nan,30,unlimited contract,german,101-1000,consulting / agency
24/11/2020 13:40:53,29.0,male,berlin,mobile developer,8,senior,kotlin,65000.0,nan,52000.0,nan,26,unlimited contract,english,101-1000,product
24/11/2020 13:41:26,32.0,male,berlin,devops manager,10,lead,devops,100000.0,nan,nan,nan,30,unlimited contract,english,1000+,product
24/11/2020 13:42:43,32.0,male,düsseldorf,software engineer,11,senior,.net,60000.0,62000,47000.0,49000,30,unlimited contract,english,1000+,consulting / agency
24/11/2020 13:50:23,24.0,male,munich,software engineer,3,middle,node.js,58000.0,18000,nan,nan,28,unlimited contract,english,1000+,consulting / agency
24/11/2020 13:51:23,24.0,female,stuttgart,software engineer,2,middle,ios,55200.0,2000,nan,nan,30,unlimited contract,english,11-50,consulting / agency
24/11/2020 13:53:01,56.0,male,ingolstadt,software engineer,9,senior,r,75000.0,nan,nan,nan,30,temporary contract,german,1000+,product
24/11/2020 13:54:47,53.0,male,stuttgart,frontend developer,15,senior,"java, javascript",50000.0,nan,nan,nan,nan,unlimited contract,german,101-1000,product
24/11/2020 13:55:19,25.0,male,munich,nlp engineer,1,middle,python,65000.0,2000,nan,nan,30,unlimited contract,english,1000+,product
24/11/2020 13:55:19,32.0,male,berlin,engineering manager,9,lead,nan,95000.0,140000,nan,nan,365,unlimited contract,english,1000+,product
24/11/2020 13:55:55,28.0,male,stuttgart,software engineer,8,senior,c++,67200.0,nan,nan,nan,30,unlimited contract,english,1000+,outsorce
24/11/2020 13:56:32,32.0,male,berlin,backend developer,nan,senior,ruby,72000.0,nan,nan,nan,30,unlimited contract,english,101-1000,product
24/11/2020 13:58:11,30.0,male,munich,software engineer,7,senior,c++,100000.0,75000,97000.0,70000,30,unlimited contract,english,1000+,product
24/11/2020 14:00:19,26.0,female,berlin,software engineer,6,senior,.net,65000.0,1000,56000.0,1000,27,unlimited contract,english,101-1000,product
24/11/2020 14:01:01,31.0,female,stuttgart,data scientist,4,middle,r,65000.0,73000,62000.0,68000,30,unlimited contract,german,1000+,product
24/11/2020 14:02:22,31.0,male,munich,software engineer,9,middle,c++,92500.0,22500,nan,nan,30,unlimited contract,english,1000+,product
24/11/2020 14:03:04,29.0,female,stuttgart,qa engineer,6,middle,js,54000.0,nan,nan,nan,26,unlimited contract,english,101-1000,product
24/11/2020 14:03:07,33.0,male,munich,backend developer,15,lead,scala,100000.0,10000,98000.0,101,30,unlimited contract,english,11-50,startup
24/11/2020 14:04:28,26.0,male,munich,nlp engineer,1.5,junior,python,58000.0,nan,55000.0,nan,30,unlimited contract,german,101-1000,consulting / agency
24/11/2020 14:06:46,30.0,female,frankfurt,qa engineer,6,senior,bash,70000.0,2000,70000.0,2000,30,unlimited contract,german,1000+,bank 
24/11/2020 14:07:23,34.0,male,berlin,software engineer,14,senior,c#,72000.0,nan,65000.0,nan,26,unlimited contract,english,101-1000,product
24/11/2020 14:07:23,37.0,male,berlin,team lead,12,head,python,90000.0,nan,85000.0,nan,30,unlimited contract,english,11-50,consulting / agency
24/11/2020 14:13:21,38.0,male,frankfurt,tech lead,16,lead,.net,99000.0,112000,nan,nan,25,nan,english,101-1000,fintech
24/11/2020 14:13:25,28.0,male,munich,network administrator,9,senior,network,61200.0,7300,53300.0,6200,30,unlimited contract,english,1000+,automotive
24/11/2020 14:14:23,35.0,male,stuttgart,security manager,14,senior,nan,80000.0,5000,53000.0,4000,30,unlimited contract,german,1000+,product
24/11/2020 14:17:20,31.0,male,berlin,qa engineer,10,senior,nothing,60000.0,77000,67500.0,nan,28,unlimited contract,english,1000+,product
24/11/2020 14:21:40,29.0,male,düsseldorf,consultant data analytics,1,junior,python,45000.0,2000,nan,nan,30,unlimited contract,german,1000+,consulting / agency
24/11/2020 14:24:07,39.0,male,munich,bi consultant,5,middle,"qlik bi tool, sql",56000.0,17000,53000.0,17000,30,unlimited contract,german,1000+,product
24/11/2020 14:26:28,31.0,female,berlin,graphic designer,11,middle,nan,32000.0,nan,21800.0,nan,27,temporary contract,english,101-1000,startup
24/11/2020 14:28:29,39.0,male,munich,software engineer,12,lead,php,108000.0,nan,108000.0,nan,nan,unlimited contract,english,up to 10,consulting / agency
24/11/2020 14:28:35,29.0,male,munich,backend developer,8,senior,java,95000.0,7000,74000.0,6000,30,unlimited contract,english,1000+,product
24/11/2020 14:29:49,36.0,male,nürnberg,frontend developer,1,junior,javascript,37500.0,nan,nan,nan,28,temporary contract,german,up to 10,startup
24/11/2020 14:30:08,33.0,male,berlin,ios developer,10,middle,swift,67000.0,nan,66000.0,nan,29,unlimited contract,english,1000+,product
24/11/2020 14:30:58,35.0,male,frankfurt,banker,12,senior,nan,100000.0,32000,nan,nan,nan,unlimited contract,english,101-1000,bank
24/11/2020 14:31:59,31.0,male,berlin,data engineer,9,senior,python,81000.0,12150,80600.0,nan,nan,unlimited contract,english,101-1000,product
24/11/2020 14:34:00,38.0,male,berlin,backend developer,11,senior,javascript,35000.0,nan,nan,nan,nan,unlimited contract,english,up to 10,startup
24/11/2020 14:34:18,37.0,male,berlin,cloud engineer,15,senior,cloud,72000.0,10000,62000.0,7000,36,unlimited contract,english,1000+,product
24/11/2020 14:34:36,34.0,male,munich,product manager,7,middle,nan,72000.0,nan,72000.0,nan,28,unlimited contract,english,101-1000,startup
24/11/2020 14:34:38,30.0,male,ansbach,software engineer,4,junior,php,42000.0,nan,36000.0,nan,27,unlimited contract,english,101-1000,product
24/11/2020 14:37:11,34.0,male,munich,solution architect,14,head,blockchain,95000.0,10000,85000.0,10000,24,unlimited contract,english,101-1000,startup
24/11/2020 14:37:19,33.0,male,berlin,backend developer,12,senior,php,67000.0,nan,65000.0,nan,26,unlimited contract,english,101-1000,nan
24/11/2020 14:38:11,43.0,male,berlin,backend developer,5,middle,java,64000.0,6000,63000.0,6000,28,unlimited contract,english,101-1000,product
24/11/2020 14:40:25,32.0,female,stuttgart,stuttgart,2,junior,java,52000.0,4000,48000.0,nan,30,unlimited contract,english,1000+,product
24/11/2020 14:42:18,34.0,male,leipzig,mobile developer,14,senior,android,60000.0,60000,52000.0,52000,23,unlimited contract,english,101-1000,consulting / agency
24/11/2020 14:47:18,29.0,male,berlin,backend developer,9,senior,java,85000.0,nan,66000.0,nan,30,unlimited contract,english,1000+,product
24/11/2020 14:49:06,37.0,male,berlin,frontend developer,14,senior,angular,84000.0,nan,82000.0,nan,30,unlimited contract,english,1000+,it department of established business
24/11/2020 14:49:52,41.0,male,munich,senior program manager,19,senior,autonomous driving,123600.0,nan,120000.0,nan,33,unlimited contract,english,101-1000,product
24/11/2020 14:52:12,33.0,male,mannheim,software engineer,6,middle,c#,49000.0,nan,48000.0,nan,28,unlimited contract,english,51-100,startup
24/11/2020 14:54:48,33.0,female,berlin,qa engineer,9,middle,java,57000.0,nan,54000.0,nan,21,unlimited contract,english,101-1000,startup
24/11/2020 14:56:33,40.0,male,munich,qa engineer,18,lead,java,78000.0,8000,76000.0,7000,30,unlimited contract,german,1000+,product
24/11/2020 14:58:11,38.0,male,munich,backend developer,12,senior,java,70000.0,1500,68000.0,1500,30,unlimited contract,german,101-1000,telecommunications
24/11/2020 15:03:12,29.0,male,munich,frontend developer,5,middle,"js, typescript, angular",57000.0,nan,57000.0,nan,26,unlimited contract,english,101-1000,product
24/11/2020 15:04:23,27.0,male,berlin,backend developer,7,senior,go,72000.0,15000,nan,nan,30,unlimited contract,english,11-50,product
24/11/2020 15:05:21,39.0,male,berlin,product manager,10,lead,nan,120000.0,200000,120000.0,200000,25,unlimited contract,english,1000+,product
24/11/2020 15:07:35,33.0,male,frankfurt,software engineer,10,senior,.net,26400.0,nan,nan,nan,nan,unlimited contract,english,up to 10,startup
24/11/2020 15:07:35,28.0,male,berlin,frontend developer,8,senior,javascript,68000.0,nan,nan,nan,nan,nan,nan,nan,nan
24/11/2020 15:08:28,33.0,female,munich,qa engineer,6.5,senior,nan,58000.0,3500,55000.0,3000,30,unlimited contract,english,101-1000,product
24/11/2020 15:09:28,38.0,male,munich,nlp engineer,10,lead,python,92000.0,101,85000.0,7000,30,unlimited contract,english,51-100,consulting / agency
24/11/2020 15:10:18,42.0,male,berlin,nlp engineer,20,senior,python,80000.0,nan,66000.0,nan,30,unlimited contract,german,1000+,product
24/11/2020 15:16:47,45.0,female,frankfurt,db developer/data analyst,6,senior,t-sql,55000.0,nan,nan,nan,28,unlimited contract,english,11-50,product
24/11/2020 15:17:34,38.0,male,hamburg,software engineer,12,senior,java,73000.0,7000,72000.0,0,30,unlimited contract,english,51-100,product
24/11/2020 15:17:54,29.0,male,berlin,qa engineer,9,senior,nan,62000.0,8000,55000.0,nan,28,unlimited contract,english,101-1000,startup
24/11/2020 15:21:19,30.0,male,berlin,software engineer,11,senior,kotlin,55000.0,nan,55000.0,nan,30,unlimited contract,english,11-50,startup
24/11/2020 15:22:10,32.0,male,berlin,software engineer,9,lead,javascript,90000.0,0,75000.0,0,25,unlimited contract,english,101-1000,product
24/11/2020 15:27:01,41.0,male,munich,backend developer,21,senior,java,80000.0,0,78000.0,0,30,unlimited contract,english,101-1000,product
24/11/2020 15:28:50,34.0,male,berlin,security engineer,10,senior,python,85000.0,25000,72000.0,0,28,unlimited contract,english,1000+,product
24/11/2020 15:31:46,45.0,male,berlin,software engineer,25,lead,c++,75000.0,20000,73000.0,20000,30,unlimited contract,german,1000+,product
24/11/2020 15:32:59,34.0,male,berlin,devops,6,middle,"java, terraform",62000.0,70000,54000.0,60000,28,unlimited contract,german,1000+,media
24/11/2020 15:37:24,25.0,male,stuttgart,backend developer,7,senior,php,60000.0,nan,nan,nan,26,unlimited contract,english,11-50,startup
24/11/2020 15:38:09,32.0,male,berlin,software engineer,12,senior,ios,66800.0,nan,65000.0,nan,25,unlimited contract,english,51-100,product
24/11/2020 15:39:13,65.0,male,berlin,software engineer,25,senior,"pascal, vb.net, c#",55000.0,nan,50000.0,nan,30,unlimited contract,german,51-100,product
24/11/2020 15:41:16,33.0,male,munich,business analyst,10,senior,java,70000.0,0,70000.0,850,27,unlimited contract,english,101-1000,product
24/11/2020 15:41:45,34.0,male,berlin,nlp engineer,12,senior,python,90000.0,nan,80000.0,nan,27,unlimited contract,english,1000+,product
24/11/2020 15:42:31,28.0,male,berlin,backend developer,7,senior,php,70000.0,nan,nan,nan,30,unlimited contract,english,101-1000,product
24/11/2020 15:47:19,nan,male,berlin,data engineer,7.5,middle,sql,68000.0,500,48000.0,0,30,unlimited contract,english,101-1000,product
24/11/2020 15:56:31,39.0,male,munich,dba,17,senior,oracle,64000.0,70000,nan,nan,28,unlimited contract,english,101-1000,product
24/11/2020 15:59:02,30.0,male,berlin,backend developer,7,senior,ruby,72000.0,0,66000.0,0,25,unlimited contract,english,11-50,product
24/11/2020 15:59:17,34.0,male,berlin,devops,12,senior,java,70000.0,0,nan,nan,25,unlimited contract,english,101-1000,product
24/11/2020 16:02:11,35.0,male,berlin,support engineer,10,senior,php,63500.0,63500,60000.0,60000,28,unlimited contract,english,101-1000,product
24/11/2020 16:03:27,35.0,female,berlin,frontend developer,12,middle,javascript ,70000.0,0,70000.0,0,29,unlimited contract,english,101-1000,e-commerce
24/11/2020 16:05:55,34.0,male,berlin,frontend developer,10,senior,"angular, react",68000.0,0,68000.0,0,40,unlimited contract,english,11-50,startup
24/11/2020 16:06:53,34.0,male,berlin,software engineer,12,lead,.net,78000.0,8000,64000.0,70000,36,unlimited contract,german,1000+,product
24/11/2020 16:14:57,35.0,male,berlin,software engineer,8,senior,elixir,75000.0,nan,nan,nan,27,unlimited contract,english,101-1000,startup
24/11/2020 16:15:34,38.0,male,berlin,software engineer,13,lead,java,89570.0,20240,82240.0,18000,30,unlimited contract,english,1000+,product
24/11/2020 16:16:41,34.0,female,berlin,software engineer,9,senior,kotlin,78000.0,3000,65000.0,7000,30,unlimited contract,english,101-1000,product
24/11/2020 16:20:42,31.0,male,berlin,mobile developer,7,senior,ios,80000.0,nan,72500.0,nan,27,unlimited contract,english,1000+,product
24/11/2020 16:26:30,34.0,male,berlin,backend developer,15,senior,elixir,70000.0,70000,65000.0,65000,30,unlimited contract,english,51-100,product
24/11/2020 16:34:40,29.0,female,munich,software engineer,5,middle,"nodejs, typescript, aws",67000.0,5000,65000.0,4000,31,unlimited contract,english,101-1000,product
24/11/2020 16:35:30,37.0,male,berlin,software engineer,15,senior,scala,85000.0,5000,100000.0,nan,30,unlimited contract,english,1000+,product
24/11/2020 16:42:53,44.0,male,stuttgart,software engineer,22,senior,erlang,76000.0,nan,76000.0,nan,30,unlimited contract,english,51-100,startup
24/11/2020 16:56:17,30.0,male,munich,frontend developer,9,middle,typescript,66000.0,0,64000.0,0,30,unlimited contract,english,101-1000,product
24/11/2020 17:01:00,26.0,male,frankfurt,sap consultant,4,middle,javascript,65000.0,70000,55000.0,55000,30,unlimited contract,german,101-1000,consulting / agency
24/11/2020 17:03:03,33.0,diverse,hamburg,software engineer,1,middle,scala,130000.0,0,nan,nan,nan,unlimited contract,english,1000+,product
